PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
11340,40,Female,USA,Sports,18.312.455.743.519.200,0,Easy,9,139,27,8,Medium
11341,19,Male,Other,Strategy,10.215.160.596.432.800,1,Easy,12,50,67,2,High
11342,49,Male,Europe,Simulation,9.904.595.470.336.990,0,Medium,15,106,43,18,High
11343,42,Male,Europe,Action,11.485.652.883.165.500,0,Medium,2,107,78,48,Medium
11344,43,Female,USA,Strategy,4.613.844.003.949.560,1,Easy,17,95,57,27,High
11345,23,Male,Asia,Simulation,22.466.595.800.600.500,0,Easy,17,138,38,33,High
11346,20,Female,USA,Simulation,36.063.472.703.994.100,0,Medium,3,111,50,30,Medium
11347,33,Female,Other,RPG,28.485.613.811.771.200,0,Medium,17,55,27,33,Medium
11348,25,Male,USA,Action,6.090.289.373.434.110,0,Easy,12,60,4,25,Medium
11349,16,Male,USA,RPG,1.909.034.135.295.780,0,Medium,4,130,30,2,Medium
11350,23,Female,Europe,RPG,9.643.086.841.417.160,0,Easy,4,10,8,26,Low
11351,35,Male,USA,Sports,5.472.811.477.260.320,0,Hard,0,35,68,23,Low
11352,38,Male,USA,Strategy,11.478.068.705.405.500,0,Easy,12,133,18,15,High
11353,48,Male,Asia,Sports,13.684.359.042.629.800,0,Easy,16,99,36,21,High
11354,36,Male,USA,Action,1.232.815.615.219.940,0,Easy,11,119,4,29,Medium
11355,17,Male,Europe,RPG,21.272.058.643.644.600,0,Easy,11,70,57,43,Medium
11356,26,Female,Europe,Sports,2.142.964.523.561.660,0,Hard,16,45,90,22,Medium
11357,42,Female,USA,Action,14.261.962.957.696.500,0,Hard,10,101,29,6,Medium
11358,44,Female,USA,Strategy,12.666.535.173.132.000,0,Medium,19,66,37,36,Medium
11359,40,Male,USA,Action,9.299.830.288.425.160,0,Easy,5,135,56,6,Medium
11360,35,Male,Europe,Sports,1.658.393.878.709.270,0,Medium,8,25,3,45,Low
11361,42,Male,USA,Simulation,5.151.053.711.874.470,1,Hard,2,73,95,17,High
11362,40,Male,USA,Simulation,6.453.208.101.569.610,0,Easy,3,176,8,44,Medium
11363,47,Male,USA,Strategy,13.231.107.431.058.000,0,Medium,11,46,75,25,Medium
11364,35,Male,USA,Strategy,14.491.816.614.993.500,0,Easy,0,71,75,32,Low
11365,49,Male,Asia,Action,1.723.275.900.982.170,0,Hard,8,83,49,43,Medium
11366,48,Male,USA,Strategy,23.036.051.041.750.700,1,Hard,7,110,63,39,Medium
11367,32,Male,Europe,RPG,117.105.381.304.368,0,Medium,10,106,10,39,Medium
11368,25,Male,Asia,RPG,1.530.590.106.967.920,0,Hard,7,50,34,2,Medium
11369,37,Male,Other,RPG,1.219.438.840.415.660,0,Medium,2,164,20,5,Low
11370,36,Female,Europe,RPG,9.403.863.855.194.280,0,Hard,12,105,67,11,Medium
11371,31,Male,Asia,Strategy,21.845.245.960.054.500,1,Easy,7,66,11,14,Medium
11372,19,Male,Europe,Strategy,16.754.163.432.925.200,1,Easy,5,72,76,8,Medium
11373,25,Male,Europe,Action,1.765.097.568.049.360,0,Easy,5,168,91,43,Medium
11374,44,Male,Europe,Simulation,39.178.524.598.049.800,1,Medium,16,32,51,25,Medium
11375,29,Female,Europe,Simulation,16.712.081.923.902.300,0,Easy,4,54,58,24,Low
11376,41,Male,Europe,Action,864.706.234.269.125,0,Medium,16,55,73,40,Medium
11377,49,Female,Asia,Strategy,37.159.646.519.607.200,0,Easy,19,82,99,23,High
11378,47,Male,Europe,Strategy,4.880.036.659.748.350,0,Medium,17,12,42,2,Low
11379,34,Female,Asia,Action,23.181.419.917.248,0,Easy,7,104,93,2,Medium
11380,30,Female,Asia,Strategy,1.331.808.078.194.980,1,Easy,5,61,3,37,Low
11381,48,Female,Other,Sports,1.215.988.395.179.850,1,Hard,19,19,65,44,Medium
11382,16,Male,Asia,Strategy,23.549.784.952.689.100,0,Easy,5,16,79,10,Low
11383,49,Female,Asia,Strategy,38.208.078.465.041.200,0,Medium,8,58,51,33,Medium
11384,42,Male,Asia,Action,23.368.816.649.782.400,1,Hard,14,38,51,41,Medium
11385,20,Male,Europe,Simulation,5.616.569.410.111.520,0,Easy,3,122,67,21,Medium
11386,23,Female,USA,Strategy,15.913.488.951.120.700,0,Hard,11,20,90,47,Medium
11387,34,Female,USA,Sports,18.335.165.024.465.300,0,Hard,9,90,62,20,Medium
11388,15,Male,USA,Sports,235.485.555.533.268,1,Medium,14,19,45,3,Low
11389,22,Female,Asia,Sports,17.602.434.414.513.000,0,Medium,8,130,50,19,Medium
11390,37,Male,USA,Sports,12.156.357.738.990.600,0,Easy,11,73,67,8,Medium
11391,17,Male,USA,RPG,12.466.630.333.009.600,0,Easy,9,10,61,22,Low
11392,18,Female,USA,Simulation,7.579.081.872.781.840,0,Easy,11,124,17,39,Medium
11393,39,Male,USA,RPG,21.751.683.884.037.000,0,Medium,10,118,90,11,Medium
11394,29,Male,Asia,Action,4.585.994.431.525.260,0,Easy,13,45,85,33,Medium
11395,35,Male,USA,Strategy,9.100.282.432.974.940,1,Medium,19,89,22,5,High
11396,49,Female,Asia,Strategy,10.165.815.460.766.300,0,Easy,7,69,85,14,Medium
11397,28,Male,USA,RPG,10.622.151.000.482.600,0,Easy,17,134,3,9,High
11398,26,Male,Europe,Simulation,21.995.027.908.473.000,0,Medium,5,113,3,26,Medium
11399,31,Male,USA,Simulation,5.840.121.111.169.410,1,Hard,0,127,17,0,Low
11400,23,Female,USA,Simulation,1.885.248.199.474.840,0,Hard,19,25,65,8,Medium
11401,49,Female,Europe,RPG,9.134.380.315.811.100,0,Hard,18,10,80,49,Medium
11402,27,Female,Europe,Action,19.672.878.680.781.800,0,Easy,9,32,89,16,High
11403,29,Female,Europe,Strategy,7.513.122.149.406.810,0,Medium,2,156,68,10,Medium
11404,32,Male,USA,RPG,1.493.608.109.179.320,0,Medium,2,158,59,37,High
11405,47,Male,Europe,RPG,7.992.996.430.089.250,1,Hard,13,41,78,0,Medium
11406,20,Male,Asia,Simulation,13.468.415.825.310.100,0,Medium,19,69,16,43,High
11407,41,Male,USA,RPG,22.304.739.402.912.000,0,Hard,14,41,82,22,Medium
11408,37,Male,Europe,RPG,7.887.673.717.015.780,0,Easy,13,141,8,6,High
11409,41,Female,USA,Sports,8.977.863.097.801.500,0,Hard,1,81,66,0,Low
11410,48,Male,Asia,Simulation,16.670.154.889.970.100,1,Hard,18,171,57,27,High
11411,28,Male,USA,Action,4.729.283.406.785.760,0,Medium,2,39,91,39,Low
11412,22,Male,Other,Strategy,16.906.165.243.758.500,0,Medium,0,104,66,36,Low
11413,49,Male,Asia,Action,9.207.710.206.732.480,0,Hard,10,30,68,46,Medium
11414,33,Male,USA,Simulation,2.268.192.210.656.880,0,Easy,14,116,17,20,High
11415,44,Female,Europe,Action,23.855.369.037.607.900,1,Easy,5,70,15,32,Medium
11416,28,Male,Europe,RPG,17.879.542.478.638.500,1,Medium,7,19,33,20,Low
11417,34,Male,Europe,Action,10.542.573.809.369.500,0,Medium,10,76,36,34,Medium
11418,39,Female,Europe,Sports,4.314.099.618.760.630,0,Easy,13,19,37,1,Low
11419,38,Male,Europe,Simulation,10.428.551.336.645.600,0,Easy,2,18,62,49,Low
11420,28,Female,Other,RPG,19.887.705.459.447.600,0,Easy,6,12,36,9,Medium
11421,40,Male,USA,Action,18.547.105.964.061.800,0,Easy,12,60,39,18,High
11422,37,Female,USA,RPG,2.204.175.764.641.670,0,Medium,17,113,99,2,High
11423,36,Male,Other,Sports,6.398.754.966.685.120,0,Easy,7,136,57,4,Medium
11424,33,Female,Europe,RPG,9.997.831.884.979.850,0,Easy,9,40,15,42,Medium
11425,17,Male,Europe,Strategy,21.859.013.082.886.300,1,Hard,7,134,97,31,Medium
11426,33,Male,Asia,Sports,8.861.590.156.618.410,0,Easy,19,37,46,5,Medium
11427,23,Female,Europe,Sports,6.537.558.792.521.160,0,Easy,13,47,15,9,Medium
11428,42,Male,USA,Simulation,14.028.654.977.778.100,0,Hard,16,49,47,2,Medium
11429,34,Male,Other,Simulation,11.353.005.997.173.400,0,Medium,4,150,20,11,Medium
11430,21,Male,USA,Simulation,4.925.597.564.832.680,0,Hard,3,123,87,37,Medium
11431,28,Male,USA,Strategy,21.112.769.879.599.400,0,Medium,11,125,63,49,High
11432,23,Female,USA,RPG,1.532.628.892.013.100,0,Hard,7,75,88,31,Medium
11433,33,Female,Asia,Strategy,6.460.144.688.350.200,0,Easy,0,90,86,45,Low
11434,28,Male,USA,Action,15.198.542.718.942.800,0,Easy,3,162,66,30,Medium
11435,31,Male,Asia,Action,22.850.593.422.231.200,1,Easy,4,119,1,26,Medium
11436,44,Female,USA,Simulation,4.365.937.249.308.150,1,Easy,7,175,46,2,Medium
11437,23,Male,Asia,Strategy,15.066.807.435.023.000,0,Hard,7,145,4,45,Medium
11438,47,Female,Europe,Strategy,23.962.696.152.323.200,0,Medium,10,144,78,5,High
11439,39,Male,Europe,Simulation,11.821.963.960.206.700,1,Easy,4,105,80,32,Medium
11440,28,Female,USA,Action,1.838.538.576.414.280,0,Medium,0,96,34,20,Low
11441,25,Male,USA,Simulation,16.986.850.130.029.900,0,Hard,5,162,91,3,Medium
11442,49,Male,USA,Simulation,11.849.092.167.310.300,0,Medium,19,67,17,49,Medium
11443,28,Male,Asia,RPG,10.180.264.929.067.000,0,Medium,0,23,93,42,Low
11444,44,Female,Asia,RPG,16.250.424.093.681.400,0,Easy,13,57,53,14,Medium
11445,18,Male,USA,Simulation,14.256.114.763.035.100,0,Medium,3,58,68,30,Low
11446,18,Female,Asia,Simulation,11.494.209.079.061.400,1,Medium,1,40,96,48,Low
11447,42,Male,Asia,Strategy,28.823.781.420.053.700,0,Easy,1,43,91,24,Low
11448,22,Male,USA,RPG,18.641.650.173.426.700,0,Medium,4,56,61,41,Medium
11449,16,Female,Asia,RPG,1.918.877.323.642.330,0,Hard,13,43,55,28,Medium
11450,36,Male,USA,Sports,79.691.555.883.032.100,0,Easy,15,149,60,32,High
11451,30,Male,Europe,Simulation,7.494.335.119.361.730,1,Easy,11,165,18,23,High
11452,43,Male,Europe,Sports,11.236.099.444.070.400,0,Hard,10,91,48,46,Medium
11453,44,Female,Europe,Simulation,841.594.386.429.723,0,Easy,0,172,25,45,Low
11454,26,Male,USA,RPG,18.617.178.420.655.200,0,Easy,0,91,94,8,Low
11455,49,Male,USA,Strategy,22.979.505.261.633.900,1,Easy,9,100,72,2,Medium
11456,25,Male,Europe,Simulation,22.419.222.099.057.500,1,Easy,5,33,84,2,Low
11457,35,Male,Other,Simulation,33.615.539.157.158.600,0,Medium,11,176,54,46,High
11458,35,Male,Europe,Simulation,9.018.552.919.551.470,0,Easy,9,155,10,14,Medium
11459,19,Female,Europe,Sports,10.838.178.287.990.700,0,Easy,18,157,62,36,High
11460,34,Male,USA,Sports,6.110.117.158.709.710,0,Medium,19,113,23,45,Medium
11461,17,Female,Europe,Simulation,2.156.579.198.535.500,0,Hard,6,55,79,45,Medium
11462,47,Male,Europe,Strategy,17.710.591.627.663.600,0,Easy,11,26,14,46,Low
11463,23,Female,Europe,Action,2.099.998.582.881.330,0,Hard,12,127,1,2,High
11464,23,Female,Asia,Action,8.420.864.562.591.230,0,Easy,13,154,78,48,High
11465,18,Male,Asia,RPG,21.219.274.703.992.100,0,Medium,16,129,68,37,High
11466,49,Male,Asia,Sports,2.199.430.407.655.890,0,Easy,19,46,61,49,Medium
11467,31,Female,USA,Strategy,220.079.631.690.158,0,Hard,7,52,12,41,Medium
11468,48,Male,USA,RPG,11.555.232.614.497.400,1,Hard,7,125,7,40,Medium
11469,38,Male,USA,Simulation,11.362.457.649.755.200,0,Hard,6,78,49,27,Medium
11470,46,Female,Asia,Simulation,17.046.254.755.070.600,0,Easy,1,134,65,35,Low
11471,15,Male,Europe,RPG,1.872.131.013.233.910,0,Medium,14,21,57,26,Medium
11472,22,Male,USA,Simulation,52.554.710.762.331.100,0,Easy,9,118,32,20,Medium
11473,37,Female,USA,Strategy,14.441.481.268.385.800,0,Hard,6,69,57,25,Medium
11474,26,Male,Asia,Sports,11.036.233.677.919.400,0,Medium,6,158,95,42,Medium
11475,26,Male,USA,Sports,1.607.614.537.969.410,1,Medium,12,160,64,25,High
11476,29,Male,USA,RPG,17.740.903.815.542.900,0,Easy,15,144,17,2,High
11477,33,Male,USA,RPG,10.980.422.132.901.500,0,Hard,18,74,77,23,High
11478,40,Female,Other,Sports,80.242.264.201.219,0,Hard,19,72,59,6,Medium
11479,43,Female,USA,Action,14.881.959.940.786.100,1,Medium,10,16,38,39,Low
11480,36,Male,USA,Sports,23.875.077.788.155.100,0,Easy,4,103,7,11,Medium
11481,35,Female,Europe,Sports,1.920.333.025.815.060,0,Hard,7,152,47,46,Medium
11482,34,Male,Europe,RPG,5.384.752.246.288.370,1,Medium,18,67,21,42,Medium
11483,43,Female,Europe,Simulation,16.745.206.627.784.100,1,Easy,16,51,69,3,Medium
11484,18,Male,Asia,Sports,9.968.447.165.179.750,1,Medium,1,131,36,35,Low
11485,21,Male,Other,RPG,7.298.186.695.937.780,0,Easy,10,13,79,15,Low
11486,42,Male,Europe,Sports,9.964.796.109.001.810,0,Medium,3,46,82,19,Low
11487,42,Male,USA,Strategy,16.089.554.726.515.100,1,Medium,12,155,23,6,High
11488,18,Male,Europe,Simulation,17.013.191.639.103.800,0,Easy,19,131,27,16,High
11489,36,Male,USA,RPG,16.063.238.062.101.200,0,Hard,13,24,76,8,Medium
11490,26,Female,Europe,Strategy,17.774.528.604.147.500,0,Medium,17,80,37,16,Medium
11491,17,Female,USA,Strategy,2.100.444.546.446.390,0,Hard,17,129,43,22,High
11492,36,Female,Europe,RPG,16.588.287.038.208.700,1,Easy,9,48,52,19,Medium
11493,16,Male,Other,RPG,9.327.656.504.612.000,0,Hard,12,25,37,48,Medium
11494,38,Male,USA,Strategy,20.416.957.308.924.400,0,Hard,10,16,95,37,Medium
11495,48,Male,Europe,RPG,1.118.953.759.260.840,0,Easy,8,166,8,17,Medium
11496,41,Male,Europe,Strategy,15.003.576.304.836.300,0,Easy,13,106,88,8,Medium
11497,15,Male,Asia,Action,44.026.833.184.348.300,0,Easy,17,158,57,4,High
11498,22,Male,Europe,Simulation,3.802.762.883.318.610,0,Easy,14,54,73,1,Medium
11499,37,Male,USA,Action,15.168.732.633.055.200,1,Easy,11,134,4,44,High
11500,20,Female,Asia,Strategy,4.406.728.515.270.670,0,Hard,13,115,52,35,High
11501,36,Female,Europe,RPG,12.301.891.590.647.000,0,Easy,8,169,75,2,Medium
11502,39,Male,Europe,Sports,4.513.112.381.626.330,1,Easy,3,143,99,23,Medium
11503,32,Female,Asia,Simulation,1.773.269.251.233.360,0,Easy,9,115,7,15,Medium
11504,31,Male,Other,RPG,631.299.058.088.311,0,Easy,9,72,55,36,Medium
11505,26,Male,Europe,RPG,14.918.096.539.275.400,0,Easy,6,161,78,45,Medium
11506,20,Male,USA,Strategy,1.661.873.983.261.960,1,Medium,5,124,23,26,Medium
11507,40,Female,Asia,Strategy,5.281.929.450.589.110,0,Hard,10,56,45,7,Medium
11508,41,Male,Europe,Simulation,14.674.329.272.532.100,0,Hard,13,151,1,39,High
11509,22,Male,USA,Strategy,6.479.030.445.498.380,0,Easy,13,177,5,4,Medium
11510,33,Male,USA,Simulation,16.482.716.082.266.500,0,Medium,15,34,89,45,Medium
11511,15,Male,Asia,Sports,5.641.628.074.512.970,0,Easy,13,66,89,4,Medium
11512,43,Male,Asia,Sports,11.081.047.015.806.300,0,Easy,8,25,71,47,Medium
11513,49,Female,Asia,Sports,6.707.480.898.096.990,0,Hard,17,75,96,14,Medium
11514,28,Male,USA,Action,23.862.430.650.870.900,1,Easy,0,157,27,0,Low
11515,49,Female,USA,Sports,15.855.152.462.178.000,0,Hard,16,142,86,46,High
11516,34,Male,USA,Simulation,26.907.330.648.943.900,0,Easy,11,109,75,30,Medium
11517,27,Male,Other,Strategy,22.782.484.408.962.500,1,Easy,0,176,49,5,Low
11518,22,Female,USA,Sports,16.455.906.171.473.700,0,Medium,0,30,30,21,Low
11519,34,Male,Europe,Sports,13.247.725.409.220.700,1,Easy,3,138,91,34,Medium
11520,47,Male,Europe,Simulation,78.672.624.914.009.400,0,Easy,16,94,78,25,High
11521,40,Male,Europe,RPG,1.021.292.439.814.720,0,Medium,5,96,90,29,Medium
11522,35,Female,Europe,RPG,15.704.722.540.420.600,0,Easy,6,84,64,17,Medium
11523,23,Female,Europe,Action,5.090.595.828.713.900,0,Medium,5,36,33,26,Low
11524,38,Male,USA,Sports,10.651.605.595.359.700,0,Easy,9,108,88,11,Low
11525,31,Male,Asia,Simulation,15.925.575.346.478.100,1,Hard,13,140,19,41,High
11526,38,Female,USA,Simulation,12.872.885.213.156.000,0,Easy,9,30,95,21,Medium
11527,35,Male,USA,Strategy,21.485.989.746.036.600,1,Medium,16,19,21,1,Low
11528,27,Male,USA,Simulation,6.853.569.543.414.320,0,Medium,12,179,5,33,High
11529,25,Female,USA,Simulation,22.014.663.521.043.800,0,Hard,16,46,74,41,Medium
11530,33,Female,Europe,Sports,16.541.373.447.558.000,0,Easy,14,46,90,49,Medium
11531,25,Male,Asia,Simulation,8.207.349.787.537.550,1,Easy,18,46,65,37,Medium
11532,27,Female,Europe,Action,3.517.579.864.472.730,0,Hard,2,51,86,32,Low
11533,15,Male,Europe,RPG,707.846.887.429.579,0,Easy,1,25,8,11,High
11534,33,Female,USA,Sports,5.443.730.204.315.680,1,Medium,13,27,53,18,Medium
11535,26,Male,Other,RPG,21.856.769.793.250.800,0,Easy,15,51,96,36,Low
11536,22,Male,Other,Sports,122.056.588.632.101,0,Easy,8,22,14,45,Low
11537,22,Male,Asia,RPG,1.617.684.354.042.400,0,Medium,2,73,83,15,Medium
11538,26,Male,USA,Action,16.188.204.889.808.200,0,Medium,3,30,29,2,Low
11539,47,Male,Europe,RPG,227.536.934.075.791,0,Hard,0,10,23,17,Low
11540,40,Female,USA,RPG,21.253.317.095.713.100,0,Easy,0,77,39,47,High
11541,42,Male,Europe,Simulation,12.063.225.673.877.100,1,Medium,9,73,48,15,Medium
11542,19,Female,USA,Strategy,22.768.133.853.978.500,0,Easy,17,78,68,46,High
11543,22,Male,USA,Strategy,12.653.390.417.048.500,0,Medium,14,129,97,44,High
11544,39,Female,Other,Action,20.585.356.675.465.300,0,Easy,9,137,68,49,Medium
11545,41,Male,Europe,Strategy,1.507.676.599.574.100,0,Easy,9,156,97,48,High
11546,37,Male,USA,Action,7.280.922.308.022.910,0,Medium,4,121,60,39,Medium
11547,44,Male,Asia,Action,17.788.149.791.801.000,1,Easy,19,32,19,33,Medium
11548,37,Male,USA,Strategy,7.358.926.733.862.280,0,Medium,7,170,66,7,Medium
11549,34,Male,Asia,RPG,76.262.660.354.925.800,0,Easy,9,130,92,39,Medium
11550,32,Male,Europe,RPG,18.546.209.012.807.900,0,Easy,4,14,85,8,High
11551,32,Female,USA,RPG,13.726.401.243.330.600,0,Easy,3,29,40,22,Low
11552,16,Female,Europe,RPG,13.683.220.989.277.200,0,Easy,7,70,36,23,Medium
11553,18,Female,USA,Strategy,10.401.660.220.469.500,0,Hard,0,56,18,15,Low
11554,44,Male,USA,Action,6.482.370.190.115.080,0,Medium,4,39,94,43,Medium
11555,47,Female,USA,Sports,16.136.856.906.989.400,1,Easy,2,115,53,41,Medium
11556,32,Male,USA,Action,23.677.306.918.662.300,0,Medium,6,161,75,0,Medium
11557,33,Male,Asia,Action,39.632.664.821.646.300,0,Easy,9,27,6,34,Low
11558,42,Male,USA,Sports,3.251.387.132.857.650,0,Easy,12,119,72,42,High
11559,34,Male,Europe,Simulation,8.568.299.840.424.270,0,Easy,9,101,63,36,Medium
11560,47,Male,USA,Simulation,15.692.211.758.286.500,1,Medium,16,109,98,7,High
11561,26,Male,Other,RPG,18.113.075.539.415.200,0,Hard,12,35,1,22,Medium
11562,29,Male,Europe,Strategy,11.331.993.649.370.900,1,Hard,2,81,87,18,High
11563,16,Female,USA,Simulation,3.522.249.622.068.690,0,Medium,14,135,31,8,High
11564,43,Female,Europe,Sports,8.862.653.280.100.840,0,Easy,9,25,50,27,Low
11565,24,Male,USA,Simulation,21.568.132.361.449.700,0,Easy,5,136,24,40,Medium
11566,16,Male,USA,Strategy,1.060.982.483.863.760,1,Medium,7,90,38,35,Medium
11567,25,Female,Europe,Simulation,19.837.859.058.902.100,0,Medium,7,18,46,29,High
11568,27,Male,USA,Action,34.413.686.772.581.400,0,Easy,2,53,2,20,Low
11569,24,Female,USA,Action,14.510.775.364.314.000,0,Easy,8,70,24,10,Medium
11570,28,Female,Europe,Action,9.954.344.770.415.900,1,Easy,12,136,76,19,High
11571,32,Male,USA,Action,4.612.254.226.288.570,1,Easy,12,83,34,27,Medium
11572,23,Male,USA,Action,20.038.810.986.882.600,0,Medium,18,137,76,18,High
11573,42,Female,Europe,RPG,12.119.726.484.470.500,0,Easy,2,71,45,36,Low
11574,17,Female,USA,RPG,18.838.029.325.419.200,0,Easy,17,26,59,13,Medium
11575,34,Male,Other,RPG,19.900.534.351.511.500,0,Medium,8,14,90,20,Low
11576,20,Male,Europe,Sports,4.036.984.373.526.280,0,Easy,15,41,90,17,Medium
11577,41,Female,USA,Sports,21.228.184.255.188.000,0,Medium,19,45,65,3,Medium
11578,16,Male,USA,RPG,8.635.114.087.099.490,0,Easy,5,161,98,45,Medium
11579,43,Female,Other,Simulation,4.408.618.698.543.820,0,Easy,0,175,95,28,Low
11580,17,Female,Europe,Strategy,905.584.531.646.517,0,Easy,0,131,65,0,Low
11581,30,Female,USA,Action,23.393.771.737.362.300,1,Medium,11,46,4,32,Medium
11582,44,Male,USA,Simulation,2.194.273.835.032.150,0,Easy,1,169,82,13,Low
11583,16,Female,Europe,RPG,2.281.390.043.624.570,0,Easy,3,139,85,43,Medium
11584,31,Male,USA,Strategy,7.815.595.066.869.810,0,Easy,15,155,58,5,High
11585,26,Male,Asia,RPG,55.535.918.782.239.000,0,Hard,3,153,1,39,Medium
11586,49,Male,Europe,RPG,17.445.187.501.456.700,0,Easy,15,136,68,19,High
11587,15,Male,Asia,Sports,19.110.741.942.408.800,1,Easy,1,13,69,21,Low
11588,29,Female,USA,Simulation,12.479.354.404.860.600,1,Medium,3,158,73,5,High
11589,40,Female,USA,Action,79.343.080.607.251.200,0,Easy,2,45,3,20,Low
11590,35,Male,Other,Simulation,8.209.849.830.336.110,1,Hard,12,13,10,48,Low
11591,45,Male,Europe,Sports,1.288.456.343.771.280,0,Medium,0,98,39,16,Low
11592,39,Male,USA,RPG,7.453.391.933.242.590,0,Easy,18,47,44,32,Medium
11593,37,Male,USA,Sports,16.584.710.061.194.600,0,Medium,10,22,93,42,Medium
11594,38,Female,Europe,RPG,13.731.701.247.581.100,0,Hard,4,104,64,14,Medium
11595,42,Male,Europe,Sports,12.218.881.514.292.800,1,Medium,0,90,97,20,Low
11596,35,Female,USA,Simulation,47.643.315.795.266.900,0,Medium,12,156,19,0,High
11597,32,Female,Asia,Action,4.210.390.004.129.430,0,Easy,11,168,21,44,High
11598,49,Male,USA,Strategy,24.950.364.716.483.500,0,Medium,17,78,52,28,Medium
11599,23,Male,USA,RPG,21.918.024.473.948.000,1,Easy,5,110,70,22,Medium
11600,44,Male,USA,RPG,20.854.447.628.317.700,0,Hard,19,171,73,28,High
11601,48,Male,Asia,RPG,13.918.804.996.033.400,0,Easy,9,135,19,44,Medium
11602,46,Male,Other,Action,6.534.744.017.319.220,0,Easy,16,145,85,8,High
11603,17,Male,USA,Sports,18.187.998.809.651.700,0,Easy,3,125,83,32,Medium
11604,17,Female,USA,Simulation,35.450.307.090.082.200,0,Medium,3,111,96,33,High
11605,42,Male,Other,Action,19.475.941.128.931.700,0,Medium,13,123,49,19,High
11606,29,Female,USA,RPG,1.959.108.476.844.460,1,Easy,10,93,48,10,Medium
11607,37,Male,USA,Simulation,68.681.428.848.316.400,0,Easy,12,127,54,18,High
11608,25,Male,Asia,Strategy,1.175.912.761.582.390,0,Easy,7,108,77,19,Medium
11609,46,Male,Other,Action,14.725.188.091.469.500,0,Easy,17,149,37,20,High
11610,47,Male,Europe,Strategy,486.625.635.651.258,0,Medium,8,45,82,9,Medium
11611,38,Male,USA,Sports,808.960.831.207.726,0,Medium,6,44,64,40,Medium
11612,48,Female,Asia,Action,14.373.371.624.319.300,0,Hard,16,134,93,17,High
11613,42,Male,USA,Action,13.232.238.920.224.200,1,Medium,1,10,13,12,Low
11614,21,Female,USA,Sports,10.556.951.003.160.200,0,Medium,18,123,76,8,High
11615,18,Female,Europe,Simulation,5.509.453.582.107.360,0,Easy,7,66,14,23,Medium
11616,15,Female,Asia,Strategy,1.289.597.152.762.350,0,Easy,16,91,4,12,High
11617,15,Female,USA,RPG,8.895.168.449.672.640,1,Medium,18,14,14,19,Low
11618,34,Male,Europe,Sports,496.917.380.261.331,0,Medium,4,24,57,42,Low
11619,33,Female,Europe,Action,7.239.599.350.564.730,1,Easy,0,116,67,14,Low
11620,43,Female,Asia,Action,5.699.070.997.643.710,0,Easy,11,47,85,11,Medium
11621,24,Female,Europe,Sports,9.094.710.428.754.760,0,Hard,14,152,12,48,High
11622,32,Male,Asia,Action,23.130.636.967.969.800,0,Hard,2,63,23,39,Low
11623,42,Male,Europe,Sports,2.247.737.165.430.630,1,Hard,19,23,33,39,Medium
11624,49,Female,Europe,Action,15.888.463.543.165.500,0,Easy,8,78,66,28,Medium
11625,45,Female,USA,RPG,17.927.745.992.650.800,1,Medium,19,46,19,22,Medium
11626,41,Female,Asia,Action,9.435.130.841.884.910,1,Easy,9,152,41,7,Medium
11627,25,Female,Europe,Action,18.596.859.514.564.100,0,Easy,9,28,19,15,Low
11628,19,Male,Asia,RPG,20.363.677.773.257.600,1,Hard,1,27,2,7,Low
11629,22,Male,Asia,Action,1.917.255.880.282.260,0,Medium,14,177,30,15,Medium
11630,48,Female,USA,Action,4.662.787.723.981.150,0,Easy,17,169,95,21,High
11631,26,Male,Europe,RPG,1.970.668.220.861.600,1,Easy,5,78,84,0,Medium
11632,15,Female,Europe,Simulation,19.519.170.329.551.800,0,Easy,11,119,7,36,Medium
11633,45,Female,USA,Strategy,1.712.515.878.274.520,0,Easy,1,140,35,44,Low
11634,18,Male,USA,Action,2.027.504.870.190.360,0,Medium,6,27,38,32,Low
11635,19,Male,Asia,Action,20.203.675.018.633.100,0,Medium,16,154,97,48,High
11636,44,Female,Asia,Strategy,13.831.386.945.030.100,0,Easy,2,131,53,19,Low
11637,38,Male,Asia,RPG,16.213.234.603.901.100,0,Medium,4,32,61,11,Low
11638,17,Male,Europe,Action,8.324.537.501.148.010,1,Hard,3,44,25,28,Low
11639,25,Female,USA,Action,2.746.889.876.311.530,0,Easy,14,53,80,23,Medium
11640,18,Female,USA,Strategy,1.287.393.519.515.340,0,Medium,0,10,94,28,Low
11641,40,Female,Europe,Strategy,12.541.784.522.565.900,0,Easy,8,89,77,46,Medium
11642,41,Male,Asia,Action,19.099.686.938.211.800,0,Easy,7,130,49,36,Medium
11643,41,Male,USA,RPG,4.589.349.660.620.920,1,Medium,11,174,86,17,High
11644,20,Female,Asia,Strategy,2.038.503.850.157.320,1,Easy,15,77,6,7,Medium
11645,29,Male,USA,Strategy,1.898.394.057.430.450,0,Hard,10,98,12,9,Medium
11646,44,Male,USA,Strategy,17.472.898.639.002.000,1,Easy,0,44,71,10,Low
11647,49,Male,Asia,Action,4.393.994.402.579.700,0,Hard,8,41,39,1,Low
11648,37,Male,Europe,Sports,7.695.611.185.564.930,0,Easy,11,129,32,9,Medium
